zone_name,lng,lat,region1,region2,region3
구리 교문사거리,127.132952,37.599241,경기도,구리시,교문동
파리바게뜨 관악은천점 뒤,126.939144,37.487326,서울특별시,관악구,봉천동
울산시외버스터미널 맞은편,129.340633,35.536383,울산광역시,남구,삼산동
서울금산초등학교 옆,126.904759,37.43918,서울특별시,금천구,시흥동
동일여고 옆,126.914316,37.451212,서울특별시,금천구,시흥동
서울 강서고등학교 옆,126.865933,37.537295,서울특별시,양천구,목동
쏘카 비즈니스 성남시 수정구청,127.14608,37.450409,경기도,성남시　수정구,신흥동
쏘카 비즈니스 성남시 중원구청,127.136725,37.431578,경기도,성남시　중원구,성남동
쏘카 비즈니스 성남시 분당구청,127.118746,37.383046,경기도,성남시　분당구,수내동
숙대입구역 9번출구,126.970042,37.544706,서울특별시,용산구,청파동3가
서울여자대학교 앞,127.088366,37.624726,서울특별시,노원구,공릉동
남외초등학교 맞은편,129.350822,35.564442,울산광역시,중구,남외동
신월중학교 옆,126.831169,37.54018,서울특별시,양천구,신월5동
제주신화월드 직원기숙사 H관,126.307378,33.296565,제주특별자치도,서귀포시,안덕면
도곡1동주민센터교차로,127.041268,37.493112,서울특별시,강남구,역삼동
양주 파스텔시티,127.079122,37.795153,경기도,양주시,광사동
산내마을11단지,126.73878,37.725997,경기도,파주시,목동동
상암월드컵파크 8단지,126.882901,37.577604,서울특별시,마포구,상암동
곰달래5길 노상주차장,126.833072,37.532786,서울특별시,양천구,신월동
신정4동길 노상주차장,126.853189,37.527904,서울특별시,양천구,신정동
현대오일뱅크 흑석동셀프주유소,126.965268,37.508013,서울특별시,동작구,흑석동
현대오일뱅크 신대방셀프주유소,126.905644,37.487121,서울특별시,동작구,신대방동
평거LH5단지아파트 508동,128.055281,35.166088,경상남도,진주시,평거동
쏘카 비즈니스 권선구청,126.971717,37.257007,경기도,수원시　권선구,탑동
동대신역 5번출구,129.019205,35.110785,부산광역시,서구,동대신동2가
농협 신호지점 옆,128.878318,35.087238,부산광역시,강서구,신호동
성남시청 앞,127.127418,37.418558,경기도,성남시　중원구,여수동
남산정역 5번출구,129.019943,35.212227,부산광역시,북구,덕천동
김포중삼거리,126.711231,37.622609,경기도,김포시,사우동
신금호역,127.024348,37.552858,서울특별시,성동구,금호동1가
가산디지털단지역 5번출구 앞,126.882735,37.479884,서울특별시,금천구,가산동
어바니엘가산,126.880025,37.484936,서울특별시,금천구,가산동
전자랜드 도동점,128.117538,35.186378,경상남도,진주시,상대동
문정역 1번출구,127.122505,37.487236,서울특별시,송파구,문정동
한양대ERICA 정문 앞,126.836906,37.301933,경기도,안산시　상록구,사동
한남대 대학로,127.427567,36.350529,대전광역시,동구,홍도동
부평구보건소 앞,126.723808,37.498211,인천광역시,부평구,부평4동
신논현역 1번출구,127.01863,37.504187,서울특별시,서초구,반포동
용산2가동 주민센터,126.98558,37.545864,서울특별시,용산구,용산동2가
개봉1동주민센터 옆,126.851112,37.500031,서울특별시,구로구,개봉동
고척근린공원 ,126.852707,37.504124,서울특별시,구로구,고척동
농협은행 영천시지부,128.939372,35.964404,경상북도,영천시,완산동
VIPS 대구수성교점,128.607404,35.861806,대구광역시,중구,대봉동
분당경찰서 옆,127.105738,37.362939,경기도,성남시　분당구,정자동
롯데마트 금천점,126.897789,37.459274,서울특별시,금천구,독산동
산기슭공원 옆,126.907177,37.464006,서울특별시,금천구,시흥동
신림역 7번출구,126.930236,37.487004,서울특별시,관악구,신림동
동대구역(KTX) 네거리,128.627171,35.874523,대구광역시,동구,신천동
여수공항 앞,127.610933,34.841721,전라남도,여수시,율촌면
미림연립 옆,126.901244,37.470032,서울특별시,금천구,독산동
서울문성초등학교 옆,126.89891,37.474089,서울특별시,금천구,독산동
시흥4동주민센터 앞,126.906893,37.458873,서울특별시,금천구,시흥동
푸른골 어린이공원 옆,126.903335,37.465784,서울특별시,금천구,독산동
서울백산초등학교 앞,126.906301,37.448536,서울특별시,금천구,시흥동
강동경희대병원,127.15699,37.552269,서울특별시,강동구,상일동
수영역 더그레이스 센텀아파트,129.114988,35.168006,부산광역시,수영구,수영동
방화역 1번출구,126.813286,37.577251,서울특별시,강서구,방화동
가양역,126.852669,37.563465,서울특별시,강서구,가양동
대림역 2번출구,126.894188,37.492851,서울특별시,구로구,구로2동
온수역 2번출구,126.824012,37.49184,서울특별시,구로구,온수동
독산역 ,126.889717,37.466496,서울특별시,금천구,독산동
당산역,126.900848,37.532478,서울특별시,영등포구,당산동5가
신대방역,126.913292,37.487411,서울특별시,관악구,신림동
미아역 8번출구,127.025154,37.627159,서울특별시,강북구,미아동
성신여대(코아루센타시아),127.019234,37.593063,서울특별시,성북구,동선동1가
석계역,127.063269,37.615163,서울특별시,노원구,월계동
신정역,126.85141,37.52375,서울특별시,양천구,신정동
종로3가역,126.995918,37.571003,서울특별시,종로구,종로4가
한강진역,127.002625,37.540009,서울특별시,용산구,한남동
신설동역 9번출구(풍물시장),127.024399,37.572552,서울특별시,동대문구,신설동
장안2동 주민센터,127.070602,37.578087,서울특별시,동대문구,장안동
외대앞역,127.062729,37.595203,서울특별시,동대문구,이문동
화랑대역,127.086288,37.619789,서울특별시,중랑구,묵동
돌곶이역,127.057954,37.610625,서울특별시,성북구,석관동
수락산역,127.056061,37.679218,서울특별시,노원구,상계동
구파발역,126.918907,37.638229,서울특별시,은평구,진관동
마포유수지,126.942681,37.539494,서울특별시,마포구,마포동
부영그린타운2차,126.881172,37.53688,서울특별시,양천구,목동
개화산역 1번출구,126.805061,37.572227,서울특별시,강서구,방화동
구로디지털단지역(견인보관소),126.903992,37.484634,서울특별시,관악구,신림동
구로디지털단지역 (공영주차장),126.902458,37.485348,서울특별시,구로구,구로3동
천왕역,126.83927,37.487248,서울특별시,구로구,천왕동
남부여성발전센터 옆,126.906441,37.4627,서울특별시,금천구,시흥동
영등포구청역,126.895493,37.524204,서울특별시,영등포구,당산동3가
중앙대병원 옆,126.961945,37.506199,서울특별시,동작구,흑석동
사당역,126.983606,37.475314,서울특별시,서초구,방배동
수서역 1번출구,127.100021,37.487373,서울특별시,강남구,수서동
학여울역,127.07254,37.497005,서울특별시,강남구,대치동
복정역,127.127625,37.469597,서울특별시,송파구,장지동
잠실역,127.104443,37.5144,서울특별시,송파구,잠실동
암사1동 자치회관 앞,127.135063,37.552322,서울특별시,강동구,암사동
숙명여대,126.965391,37.544947,서울특별시,용산구,청파동
서강대,126.937767,37.552269,서울특별시,마포구,신수동
홍익대,126.924794,37.55228,서울특별시,마포구,상수동
선부중학교 뒤,126.814301,37.341583,경기도,안산시　단원구,선부동
포항 오천읍,129.40834,35.964993,경상북도,포항시　남구,오천읍
경주역 옆,129.217743,35.842144,경상북도,경주시,황오동
CGV 청주서문점,127.486984,36.634911,충청북도,청주시　상당구,서문동
동서울 노상공영주차장(유료55번),127.091765,37.531411,서울특별시,광진구,구의동
에이스가산포휴,126.878846,37.484753,서울특별시,금천구,가산동
구미시 옥계동,128.416286,36.137212,경상북도,구미시,옥계동
봉담CGV,126.955479,37.219034,경기도,화성시,봉담읍
사직동 로얄1차아파트,129.058889,35.201317,부산광역시,동래구,사직동
뉴코아아울렛 일산점,126.777338,37.654773,경기도,고양시　일산동구,마두동
부개역 1번출구,126.740463,37.488174,인천광역시,부평구,부개동
광명경찰서 뒤,126.86821,37.474518,경기도,광명시,철산동
교대역 11번출구,127.0131,37.49453,서울특별시,서초구,서초동
맥도날드 목원대점 뒤,127.337024,36.330785,대전광역시,유성구,용계동
포곡 목화아파트,127.21715,37.271118,경기도,용인시　처인구,포곡읍
광명역(KTX) 4번출구,126.883526,37.413876,경기도,광명시,일직동
병점역 1번출구,127.033786,37.206713,경기도,화성시,진안동
상암 사보이시티DMC,126.888489,37.581314,서울특별시,마포구,상암동
이마트트레이더스 월평점 뒤,127.362839,36.356407,대전광역시,서구,월평동
킨텍스 제2전시장,126.741413,37.665994,경기도,고양시　일산서구,대화동
하양역 앞,128.816368,35.91045,경상북도,경산시,하양읍
미사강변센트럴자이 앞,127.188671,37.557522,경기도,하남시,풍산동
강남구청역 3번출구(S컨벤션),127.038748,37.516983,서울특별시,강남구,논현동
롯데시네마 대전둔산,127.378891,36.361913,대전광역시,서구,월평동
계룡스파텔 옆,127.35005,36.355643,대전광역시,유성구,봉명동
여주경찰서 뒤,127.633474,37.29532,경기도,여주시,창동
상계주공4단지 407동,127.063134,37.649536,서울특별시,노원구,중계동
구로디지털단지 티타운빌딩,126.898918,37.482109,서울특별시,구로구,구로동
상현역 1번출구,127.07045,37.298126,경기도,용인시　수지구,상현동
전주역 교차로(KTX),127.158993,35.848291,전라북도,전주시　덕진구,우아동3가
보평역 1번출구,127.213135,37.259587,경기도,용인시　처인구,유방동
이수역 6번출구,126.982588,37.482926,서울특별시,서초구,방배동
동래우체국 옆,129.081812,35.210486,부산광역시,동래구,명륜동
화도체육문화센터 옆,127.300836,37.648041,경기도,남양주시,화도읍
대전시청역  5번출구,127.3871,36.351594,대전광역시,서구,둔산동
일산라페스타 옆,126.768983,37.662989,경기도,고양시　일산동구,장항동
경성대 부경대역 6번출구,129.098231,35.136997,부산광역시,남구,대연동
영풍아파트2단지,126.722537,37.461495,인천광역시,남동구,만수동
대연역 3번출구,129.092484,35.134296,부산광역시,남구,대연동
삼성전자 서울캠퍼스 AB동,127.022873,37.465134,서울특별시,서초구,우면동
구산역 4번출구,126.915105,37.612757,서울특별시,은평구,갈현동
방학역 3번출구,127.048997,37.665899,서울특별시,도봉구,방학동
서울동부지방검찰청 앞,127.119885,37.479874,서울특별시,송파구,문정동
인천미산초등학교 옆,126.711502,37.50528,인천광역시,부평구,산곡동
정보통신정책연구원,127.541857,36.902944,충청북도,진천군,덕산면
여명교회 옆(전주대),127.096531,35.819728,전라북도,전주시　완산구,효자동
현대백화점 미아점,127.029743,37.607619,서울특별시,성북구,하월곡동
이천버스터미널 앞,127.4478,37.277031,경기도,이천시,중리동
광명시범공단,126.885414,37.456505,경기도,광명시,하안동
샘모루초등학교,126.940788,37.399071,경기도,안양시　동안구,비산동
파주금촌동우체국 옆,126.776382,37.761967,경기도,파주시,금촌동
한국전력공사 앞,126.787201,35.022057,전라남도,나주시,빛가람동
여수해양공원 옆,127.747077,34.737543,전라남도,여수시,종화동
시조사삼거리,127.053833,37.589134,서울특별시,동대문구,회기동
순천역 옆(KTX),127.505463,34.944328,전라남도,순천시,덕암동
고려대 교우회관,127.035942,37.591625,서울특별시,성북구,종암동
봉일천초등학교 옆,126.808552,37.744364,경기도,파주시,조리읍
동문동사거리 옆,126.460405,36.783516,충청남도,서산시,동문동
양양공항(소형차주자창),128.662268,38.05749,강원도,양양군,손양면
고용노동부 익산지청,126.981653,35.963069,전라북도,익산시,어양동
장항 제4공영주차장,126.767344,37.660729,경기도,고양시　일산동구,장항동
메트로프라자,127.110339,36.811034,충청남도,천안시　서북구,불당동
KT용전빌딩,127.431781,36.352799,대전광역시,동구,용전동
도안휴먼시아4단지 앞,127.339648,36.346346,대전광역시,유성구,상대동
반석역 5번출구,127.314363,36.393292,대전광역시,유성구,반석동
광운대역,127.06098,37.624622,서울특별시,노원구,월계동
신촌태영데시앙아파트,126.930979,37.55337,서울특별시,마포구,창전동
서울역 12번출구,126.972987,37.551637,서울특별시,용산구,동자동
국기원입구교차로(삼원타워),127.031993,37.498841,서울특별시,강남구,역삼동
더빅토리아웨딩파티,127.03114,37.61079,서울특별시,강북구,미아동
동송 에너지공원,127.21503,38.2067,강원도,철원군,동송읍
장호원4리 마을회관 앞,127.631918,37.117103,경기도,이천시,장호원읍
나이스마트 대구동호점,128.72384,35.866274,대구광역시,동구,동호동
광교아브뉴프랑 옆,127.049654,37.292152,경기도,수원시　영통구,이의동
망원동우체국 옆,126.906868,37.557392,서울특별시,마포구,망원동
수원 해피타운,126.975439,37.270775,경기도,수원시　권선구,탑동
안양 도도스포츠센터,126.944532,37.399446,경기도,안양시　동안구,비산동
동탄 메가비즈타워,127.100276,37.211215,경기도,화성시,영천동
곡반초등학교 앞,127.035514,37.245229,경기도,수원시　권선구,곡반정동
태능에셈빌아파트,127.077193,37.599282,서울특별시,중랑구,중화동
서울중부경찰서 앞,126.990356,37.564471,서울특별시,중구,저동2가
평화시장 뒤편,128.620039,35.88417,대구광역시,동구,신암동
동대구역(KTX) 2번출구 앞,128.626007,35.874998,대구광역시,동구,신천동
호남대학교 앞,126.768776,35.148714,광주광역시,광산구,선암동
롯데마트 충주점,127.914537,36.981444,충청북도,충주시,칠금동
모란역 6번출구,127.128365,37.431757,경기도,성남시　중원구,성남동
서울남사초등학교 옆,126.976693,37.482139,서울특별시,동작구,사당동
장한평역 3번출구(아이부키),127.068058,37.562306,서울특별시,동대문구,장안동
역세권 청년주택 강변역,127.091894,37.535738,서울특별시,광진구,구의동
켄트호텔 광안,129.119143,35.154271,부산광역시,수영구,광안동
망원역 1번출구,126.910275,37.55653,서울특별시,마포구,서교동
잠실역 9번출구,127.102165,37.517124,서울특별시,송파구,신천동
코오롱 야외음악당 앞(산마루칼국수 앞),128.55645,35.853418,대구광역시,달서구,두류동
대구 유신학원 옆,128.598633,35.863369,대구광역시,중구,봉산동
효성1동 주민센터 옆,126.710495,37.531918,인천광역시,계양구,효성동
부흥지구대 옆,126.73925,37.497196,인천광역시,부평구,부개동
동덕여자대학교 옆,127.039872,37.605172,서울특별시,성북구,하월곡동
수진역 1번출구,127.142014,37.437378,경기도,성남시　중원구,성남동
NC백화점 강서점,126.841286,37.560196,서울특별시,강서구,등촌동
휴림원,128.462631,35.857632,대구광역시,달성군,다사읍
이마트에브리데이 방촌동점,128.66505,35.882339,대구광역시,동구,방촌동
경주시외버스터미널 앞,129.203185,35.837923,경상북도,경주시,사정동
민락동,127.094322,37.746543,경기도,의정부시,민락동
어룡역 1번출구,127.083784,37.74361,경기도,의정부시,용현동
호매실능실마을,126.962653,37.259185,경기도,수원시　권선구,호매실동
교보문고 영등포점,126.902994,37.516076,서울특별시,영등포구,영등포동4가
제주 토비스콘도,126.311725,33.463042,제주특별자치도,제주시,애월읍
쏘카 비즈니스 홈앤서비스(노원),127.059887,37.653812,서울특별시,노원구,상계동
쏘카 비즈니스 홈앤서비스(안양),126.961062,37.38284,경기도,안양시　동안구,평촌동
쏘카 비즈니스 홈앤서비스(중구),126.97448,37.556306,서울특별시,중구,남대문로5가
쏘카 비즈니스 홈앤서비스(수원),127.033116,37.278333,경기도,수원시　팔달구,우만동
뉴코아아울렛강남점 본관,127.007827,37.508324,서울특별시,서초구,잠원동
원주 강원감영 뒤,127.949271,37.347625,강원도,원주시,일산동
호계사거리,126.957376,37.371763,경기도,안양시　동안구,호계동
내방역 6번출구,126.992365,37.488558,서울특별시,서초구,방배동
원더풀스파랜드,128.524054,35.824391,대구광역시,달서구,월성동
김포구래 에이스프라자,126.622209,37.642686,경기도,김포시,구래동
선우중앙타워,127.065256,37.169032,경기도,오산시,수청동
수루배마을5단지아파트 앞,127.312132,36.498092,세종특별자치시,세종시,반곡동
광명소방서 옆,126.884028,37.447919,경기도,광명시,소하동
인천남부초등학교 옆,126.67337,37.451401,인천광역시,미추홀구,주안동
가산센트럴푸르지오시티,126.89086,37.475569,서울특별시,금천구,가산동
강남역 8번출구(강남빌딩),127.024839,37.496464,서울특별시,서초구,서초동
신대방삼거리역 4번출구,126.926567,37.500149,서울특별시,동작구,대방동
묵호역(KTX),129.10779,37.546125,강원도,동해시,발한동
동해역(KTX),129.123237,37.497367,강원도,동해시,송정동
장산역 11번출구,129.175759,35.168811,부산광역시,해운대구,좌동
번동중학교 뒤,127.035307,37.633228,서울특별시,강북구,번동
래미안하이리버,127.024772,37.551213,서울특별시,성동구,금호동2가
성동고등학교,127.022301,37.564667,서울특별시,중구,신당동
현대아이파크아파트 옆,127.06848,37.751931,경기도,의정부시,금오동
양주2동 행정복지센터 앞,127.079737,37.795755,경기도,양주시,광사동
메가박스 미사강변점,127.189636,37.566404,경기도,하남시,망월동
롯데슈퍼 신곡점,127.056534,37.740304,경기도,의정부시,신곡동
석향대방노블랜드 앞,127.150732,37.832288,경기도,포천시,소흘읍
심석고등학교 옆,127.305733,37.658352,경기도,남양주시,화도읍
포천 행정복지센터 옆,127.20245,37.898682,경기도,포천시,신읍동
광주 화정역1번출구,126.879312,35.152151,광주광역시,서구,화정동
김대중컨벤션센터 앞,126.838223,35.150314,광주광역시,서구,치평동
주만사 신안빌라,126.823616,37.571271,서울특별시,강서구,마곡동
주만사 버들어린이공원,126.841086,37.531673,서울특별시,강서구,화곡동
신영광교회 옆,126.919817,37.584474,서울특별시,은평구,응암동
야당역 스타프라자,126.759981,37.708804,경기도,파주시,야당동
동원중학교 옆,127.109633,37.601713,서울특별시,중랑구,망우동
그랜드 힐튼서울 앞,126.936539,37.588118,서울특별시,서대문구,홍제동
안산도시 자연공원입구,126.929201,37.573283,서울특별시,서대문구,연희동
SK하이닉스 이천,127.475017,37.245908,경기도,이천시,고담동
한남대 삼거리 옆,127.427759,36.351064,대전광역시,동구,홍도동
계룡역 앞(KTX),127.262729,36.272358,충청남도,계룡시,두마면
골든튤립인천공항호텔앤스위트,126.492271,37.49234,인천광역시,중구,운서동
도곡1동주민센터 옆,127.039837,37.488909,서울특별시,강남구,도곡동
여주대학교 하단,127.640069,37.265494,경기도,여주시,점봉동
광교역1번출구(유시티오피스텔),127.042792,37.300009,경기도,수원시　영통구,이의동
양산신도시 삼정더그린코아,129.010356,35.311096,경상남도,양산시,물금읍
태릉입구역 3번출구,127.07412,37.621033,서울특별시,노원구,공릉동
능평교차로 옆,127.184222,37.34359,경기도,용인시　처인구,모현읍
만현마을 쌍용1차 (706동),127.088299,37.306094,경기도,용인시　수지구,상현동
구의현대아파트 203동,127.097636,37.539251,서울특별시,광진구,구의동
파주중앙공원 앞,126.71878,37.724841,경기도,파주시,동패동
궐동(피앤피주차타워),127.05349,37.158474,경기도,오산시,궐동
원흥역 동원로얄듀크비스타,126.875161,37.650813,경기도,고양시　덕양구,원흥동
행신역(KTX) CGV,126.834505,37.613613,경기도,고양시　덕양구,행신동
용호동 우체국 뒤편,129.112579,35.118259,부산광역시,남구,용호동
동대신역 8번출구,129.017548,35.109447,부산광역시,서구,서대신동
중흥S클래스 리버티 아파트,126.87143,35.104136,광주광역시,남구,임암동
퇴계원역(경춘선),127.143755,37.647985,경기도,남양주시,퇴계원읍
김포웅신타워,126.732847,37.611399,경기도,김포시,풍무동
학동공원 옆,127.026299,37.516978,서울특별시,강남구,논현동
포천영북우체국 옆,127.270059,38.091444,경기도,포천시,영북면
삼양역 2번출구,127.015669,37.625968,서울특별시,강북구,미아동
삼양사거리역 2번출구,127.020122,37.620149,서울특별시,강북구,미아동
삼양동종합복지센터 옆,127.018223,37.622894,서울특별시,강북구,미아동
광주여대 입구,126.801277,35.164669,광주광역시,광산구,산정동
마곡역 6번출구,126.826256,37.559415,서울특별시,강서구,마곡동
당곡중학교 뒤,126.933684,37.493309,서울특별시,동작구,상도동
애오개역,126.956404,37.553643,서울특별시,마포구,아현동
롯데슈퍼 신현점,126.668464,37.515968,인천광역시,서구,신현동
주엽역 8번출구,126.764307,37.669549,경기도,고양시　일산서구,주엽동
롯데슈퍼 부곡점,126.952444,37.31826,경기도,의왕시,삼동
GS수퍼마켓 거제신현점,128.621628,34.889309,경상남도,거제시,고현동
신포항역(KTX),129.342574,36.073092,경상북도,포항시　북구,흥해읍
영서중학교 옆,126.893921,37.489601,서울특별시,구로구,구로동
정평역 2번출구,128.727512,35.83333,경상북도,경산시,정평동
전자랜드 고현점,128.624191,34.891464,경상남도,거제시,고현동
전자랜드 도계점,128.633072,35.259228,경상남도,창원시　의창구,도계동
구리문화회관 앞,127.132188,37.602594,경기도,구리시,인창동
이마트에브리데이 당진점,126.635829,36.896858,충청남도,당진시,읍내동
스타벅스 충남대정문점 뒤,127.345287,36.360728,대전광역시,유성구,궁동
이은스퀘어,126.560799,37.489328,인천광역시,중구,중산동
둔산선사유적지 옆,127.377832,36.359496,대전광역시,서구,월평동
은천초교 앞,126.940851,37.486417,서울특별시,관악구,봉천동
향남버스터미널 앞,126.922966,37.130116,경기도,화성시,향남읍
판교 SK플래닛,127.103569,37.402588,경기도,성남시　분당구,삼평동
주은아파트,127.017478,36.77645,충청남도,아산시,풍기동
소만초교 옆,126.841103,37.616982,경기도,고양시　덕양구,행신동
파스쿠찌 대구화원점,128.494952,35.804464,대구광역시,달성군,화원읍
천안고속버스터미널,127.153557,36.818462,충청남도,천안시　동남구,신부동
CU 양구해링턴점,127.989651,38.098398,강원도,양구군,양구읍
성석 천안당호두과자,126.788271,37.714541,경기도,고양시　일산동구,성석동
성수역 3번출구,127.058349,37.543595,서울특별시,성동구,성수동2가
가정1동행정복지센터 옆,126.671163,37.526798,인천광역시,서구,가정동
롯데마트 청주점,127.432096,36.626472,충청북도,청주시　흥덕구,가경동
화곡동 우리빌딩,126.842748,37.530123,서울특별시,강서구,화곡동
티에스원,127.112226,37.001413,경기도,평택시,비전동
야당역 1번출구,126.759985,37.7113,경기도,파주시,야당동
부산역 4번출구,129.039601,35.112362,부산광역시,동구,초량동
홍대입구역 8번출구,126.925063,37.557159,서울특별시,마포구,동교동
구포역(KTX) 뒤편,128.997818,35.205246,부산광역시,북구,구포동
연수리슈빌아파트 옆,127.941074,36.984194,충청북도,충주시,연수동
고덕역,127.154762,37.553265,서울특별시,강동구,명일동
밀양역(KTX) 옆,128.772919,35.47308,경상남도,밀양시,가곡동
답십리역 4번출구,127.055567,37.565705,서울특별시,동대문구,답십리동
오리역 6번출구,127.106972,37.340045,경기도,성남시　분당구,구미동
가락시장역 8번출구,127.11647,37.491314,서울특별시,송파구,문정동
앞산카페거리,128.579499,35.836406,대구광역시,남구,대명동
아주대학교병원 앞,127.046717,37.277153,경기도,수원시　영통구,원천동
천호공원 옆,127.125311,37.545365,서울특별시,강동구,천호동
탑동 해변공연장 앞,126.524139,33.517185,제주특별자치도,제주시,삼도2동
가산디지털단지역,126.881348,37.482128,서울특별시,금천구,가산동
충정로역 8번출구,126.96283,37.561123,서울특별시,서대문구,충정로3가
소사구청사거리,126.803429,37.4804,경기도,부천시,괴안동
송내역 1번출구,126.752388,37.485603,경기도,부천시,송내동
목포종합버스터미널,126.417198,34.812721,전라남도,목포시,상동
독산역 2번출구,126.886586,37.467571,서울특별시,금천구,가산동
도농역 1번출구,127.160544,37.612419,경기도,남양주시,도농동
사당역 14번출구,126.983906,37.476728,서울특별시,서초구,방배동
롯데프리미엄아울렛 파주점,126.692567,37.718061,경기도,파주시,문발동
서대문경찰서 옆,126.966397,37.564825,서울특별시,서대문구,미근동
이마트 양재점,127.037013,37.463395,서울특별시,서초구,양재동
한양수자인아파트,127.151584,36.783151,충청남도,천안시　동남구,청당동
숭인중학교 뒤,127.047188,37.574443,서울특별시,동대문구,전농동
메이필드호텔,126.818445,37.546873,서울특별시,강서구,외발산동
제주신화월드 랜딩관,126.31775,33.304345,제주특별자치도,서귀포시,안덕면
이마트 풍산점,126.78688,37.673847,경기도,고양시　일산동구,중산동
삼각산아이원아파트 118동,127.019432,37.614357,서울특별시,강북구,미아동
오류동역,126.842369,37.494675,서울특별시,구로구,오류동
답십리역 5번출구,127.054138,37.564453,서울특별시,성동구,용답동
녹천중학교 앞,127.063139,37.629838,서울특별시,노원구,월계동
양천구청역 2번출구,126.863316,37.510921,서울특별시,양천구,신정동
번동중학교 옆,127.035473,37.631957,서울특별시,강북구,번동
세종포레뷰2차,127.25603,36.4902,세종특별자치시,세종시,나성동
Q타워,126.952249,37.481566,서울특별시,관악구,봉천동
은평소방서 옆,126.920094,37.62981,서울특별시,은평구,진관동
역삼역 1번출구(센트럴푸르지오시티),127.040784,37.500748,서울특별시,강남구,역삼동
송도센트럴파크푸르지오시티,126.6313,37.395204,인천광역시,연수구,송도동
인천국제공항 제2여객터미널,126.433307,37.469033,인천광역시,중구,운서동
부산진경찰서 맞은편,129.054557,35.158741,부산광역시,부산진구,부전동
롯데슈퍼천안청당점,127.159125,36.785989,충청남도,천안시　동남구,청당동
노은역 3번출구,127.318787,36.374065,대전광역시,유성구,지족동
대구 신천역 6번출구,128.618774,35.874706,대구광역시,동구,신천동
범어사역 1번출구,129.090851,35.27206,부산광역시,금정구,남산동
상도패리스아파트 옆,126.953385,37.504049,서울특별시,동작구,상도동
화성 남양빌딩,126.818272,37.209118,경기도,화성시,남양읍
다이소 송산사강점,126.734693,37.213249,경기도,화성시,송산면
대구 힐탑호텔,128.568417,35.844975,대구광역시,남구,대명동
부산역(KTX),129.042049,35.115856,부산광역시,동구,초량동
두둑재 어린이공원 옆,127.043108,37.466613,서울특별시,서초구,양재동
도산역1번출구,126.788742,35.132109,광주광역시,광산구,송정동
강남역 9번출구,127.02448,37.49754,서울특별시,서초구,서초동
역세권 청년주택 등촌역(센터스퀘어),126.86637,37.550724,서울특별시,강서구,염창동
강동리버스트상가,127.174024,37.571872,서울특별시,강동구,강일동
영통 구름광장 옆,127.074874,37.253155,경기도,수원시　영통구,영통동
만수119 안전센터 뒤,126.725752,37.458288,인천광역시,남동구,만수동
이마트24 유성구암점,127.334016,36.352082,대전광역시,유성구,구암동
이마트24 대전내동신성점,127.373829,36.332534,대전광역시,서구,내동
신장고등학교 옆,127.211743,37.543839,경기도,하남시,신장동
경기광주종합터미널,127.261218,37.409354,경기도,광주시,경안동
울산 현대백화점 사거리,129.333923,35.538342,울산광역시,남구,달동
광화문역 6번출구,126.973976,37.569779,서울특별시,종로구,신문로1가
오류동역 4번출구,126.845959,37.495443,서울특별시,구로구,오류동
탄방역 5번출구,127.38625,36.343439,대전광역시,서구,탄방동
수원역(KTX) 고가도로 옆,126.998265,37.262268,경기도,수원시　권선구,평동
홍대입구역 1번출구,126.922099,37.556151,서울특별시,마포구,동교동
서울기독대학교 옆,126.913757,37.599705,서울특별시,은평구,신사동
MBC드림센터 옆,126.771071,37.654013,경기도,고양시　일산동구,장항동
서구청역 1번출구,126.679919,37.544547,인천광역시,서구,심곡동
쏘카 비즈니스 만도,126.855738,36.952182,경기도,평택시,포승읍
신길역 3번출구,126.91348,37.517748,서울특별시,영등포구,영등포동1가
전농동(전농SK1차),127.060303,37.575905,서울특별시,동대문구,전농동
역삼역 2번출구,127.037262,37.499077,서울특별시,강남구,역삼동
삼성역,127.066147,37.507687,서울특별시,강남구,대치동
 KAIST 서울캠퍼스,127.046659,37.592412,서울특별시,동대문구,청량리동
원미동 풍림아파트,126.791505,37.491472,경기도,부천시,원미동
매현중학교 앞,127.041132,37.254345,경기도,수원시　영통구,매탄동
성남고용노동지청,127.109531,37.348956,경기도,성남시　분당구,구미동
광명역D환승주차장,126.882975,37.41311,경기도,광명시,일직동
서울양강초등학교 옆,126.845299,37.524376,서울특별시,양천구,신월동
남부터미널,127.017784,37.484711,서울특별시,서초구,서초동
양재역 1번출구,127.031029,37.486298,서울특별시,서초구,서초동
감리신학대 앞,126.963272,37.56773,서울특별시,서대문구,냉천동
송내역 2번출구,126.755562,37.488861,경기도,부천시,상동
부곡근린공원,128.091776,36.125624,경상북도,김천시,부곡동
장한평역 8번출구,127.063354,37.561288,서울특별시,성동구,용답동
여수웅천 이순신마리나,127.673283,34.744089,전라남도,여수시,웅천동
르네상스호텔사거리(큰길타워),127.04077,37.502434,서울특별시,강남구,역삼동
다이소 전주혁신도시점,127.060568,35.838108,전라북도,전주시　덕진구,중동
삼산5차 공영주차장,126.748107,37.520329,인천광역시,부평구,삼산동
세권사거리,127.021332,37.256721,경기도,수원시　권선구,권선동
포스코센터,127.056694,37.505634,서울특별시,강남구,대치동
영등포역 3번출구,126.906487,37.517605,서울특별시,영등포구,영등포동3가
한림대 앞,127.736221,37.882458,강원도,춘천시,교동
엘리시안 강촌,127.589186,37.821586,강원도,춘천시,남산면
