정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명
GGB210000607,부천북초.부천여성청소년센터,37.4930167,126.7879167,2.02E+13,11206,31050,부천시,경기도
GGB210000608,북교사거리,37.4935333,126.78535,2.02E+13,11208,31050,부천시,경기도
GGB210000609,북교사거리,37.49335,126.7856667,2.02E+13,11227,31050,부천시,경기도
GGB210000610,원미고등학교,37.4985,126.7829333,2.02E+13,11259,31050,부천시,경기도
GGB210000611,꿈마을아파트,37.5006333,126.7792167,2.02E+13,11283,31050,부천시,경기도
GGB210000612,원미경찰서,37.5017667,126.7777667,2.02E+13,11288,31050,부천시,경기도
GGB210000613,원미경찰서,37.5015333,126.7772167,2.02E+13,11307,31050,부천시,경기도
GGB210000615,원미고등학교,37.4983,126.7830333,2.02E+13,11333,31050,부천시,경기도
GGB210000616,원미동우체국(마을),37.4953833,126.7850833,2.02E+13,11334,31050,부천시,경기도
GGB210000618,원미어울마당(마을),37.4961,126.7855333,2.02E+13,11335,31050,부천시,경기도
GGB210000620,도당고.부천북고,37.5176833,126.78995,2.02E+13,11369,31050,부천시,경기도
GGB210000621,도당동.우남A앞,37.51975,126.7899667,2.02E+13,11370,31050,부천시,경기도
GGB210000622,봉림아파트,37.5166167,126.7882,2.02E+13,11567,31050,부천시,경기도
GGB210000623,봉림아파트,37.5167,126.7882,2.02E+13,11568,31050,부천시,경기도
GGB210000624,도당중학교,37.5167,126.7858167,2.02E+13,11569,31050,부천시,경기도
GGB210000625,도당중학교,37.5166333,126.7858167,2.02E+13,11493,31050,부천시,경기도
GGB210000630,부천실내체육관,37.5138833,126.7603667,2.02E+13,11535,31050,부천시,경기도
GGB210000631,금강마을,37.5079333,126.7586833,2.02E+13,11532,31050,부천시,경기도
GGB210000632,중원고등학교,37.51395,126.7609333,2.02E+13,11529,31050,부천시,경기도
GGB210000633,부개역.상동차고지,37.4888667,126.7433833,2.02E+13,11501,31050,부천시,경기도
GGB210000634,부개역.상동차고지,37.4886667,126.7437167,2.02E+13,11502,31050,부천시,경기도
GGB211000001,소사역2번출구,37.4827333,126.7951833,2.02E+13,12077,31050,부천시,경기도
GGB211000002,부천역남부광장,37.4829833,126.7816667,2.02E+13,12052,31050,부천시,경기도
GGB211000003,부천자유시장.대산동행정복지센터,37.48325,126.7787167,2.02E+13,12044,31050,부천시,경기도
GGB211000004,남부천우체국,37.48385,126.7718667,2.02E+13,12027,31050,부천시,경기도
GGB211000005,송내사회체육관.부천고.부천공고,37.4838667,126.7673333,2.02E+13,12018,31050,부천시,경기도
GGB211000006,중동역,37.4847167,126.7638,2.02E+13,12010,31050,부천시,경기도
GGB211000007,소중3길사거리,37.47215,126.7956667,2.02E+13,12078,31050,부천시,경기도
GGB211000008,소새울역.양우아파트,37.4701167,126.7964167,2.02E+13,12086,31050,부천시,경기도
GGB211000009,소새울역.복사초등학교.한울빛도서관,37.4671,126.7983,2.02E+13,12091,31050,부천시,경기도
GGB211000011,소새울역.한울빛도서관.복사초등학교,37.4671,126.79795,2.02E+13,12090,31050,부천시,경기도
GGB211000012,소새울역.양우아파트,37.4699667,126.7962,2.02E+13,12087,31050,부천시,경기도
GGB211000013,소중3길사거리,37.4720167,126.7953833,2.02E+13,12085,31050,부천시,경기도
GGB211000015,소사종합시장,37.4774833,126.7953833,2.02E+13,12082,31050,부천시,경기도
GGB211000016,소사3거리.세종병원,37.4815333,126.7935667,2.02E+13,12069,31050,부천시,경기도
GGB211000017,부천역전우체국,37.4827667,126.7856667,2.02E+13,12058,31050,부천시,경기도
GGB211000018,부원초등학교,37.4781667,126.7927333,2.02E+13,12066,31050,부천시,경기도
GGB211000019,세종병원.서울신학대학교,37.48025,126.7932833,2.02E+13,12068,31050,부천시,경기도
GGB211000020,세종병원.서울신학대학교,37.48075,126.7934167,2.02E+13,12065,31050,부천시,경기도
GGB211000021,부원초등학교,37.47835,126.7929667,2.02E+13,12063,31050,부천시,경기도
GGB211000022,소사본주민지원센터,37.4761333,126.7923833,2.02E+13,12062,31050,부천시,경기도
GGB211000023,진영고등학교,37.4738833,126.7921833,2.02E+13,12060,31050,부천시,경기도
GGB211000024,소사구종점,37.4725833,126.7946,2.02E+13,12075,31050,부천시,경기도
GGB211000025,소사중학교.소새울중흥S클래스,37.4701333,126.8002333,2.02E+13,12161,31050,부천시,경기도
GGB211000026,부천범박힐스테이트1.2단지,37.4744833,126.8087333,2.02E+13,12124,31050,부천시,경기도
GGB211000027,부천범박힐스테이트3.4단지,37.4723667,126.8093167,2.02E+13,12127,31050,부천시,경기도
GGB211000028,범안동현장민원실,37.4699333,126.8092667,2.02E+13,12125,31050,부천시,경기도
GGB211000029,부천범박힐스테이트5.6단지,37.4683167,126.8094333,2.02E+13,12130,31050,부천시,경기도
GGB211000030,계수마을회관,37.4662333,126.8102833,2.02E+13,12155,31050,부천시,경기도
GGB211000031,자이.호반베르디움,37.4633,126.8119167,2.02E+13,12136,31050,부천시,경기도
GGB211000032,범박휴먼시아1단지,37.47685,126.8151,2.02E+13,12140,31050,부천시,경기도
GGB211000033,전진아파트,37.4733667,126.77065,2.02E+13,12025,31050,부천시,경기도
GGB211000034,정명고교후문,37.4767,126.7711333,2.02E+13,12023,31050,부천시,경기도
GGB211000035,대진아파트,37.4771333,126.7724667,2.02E+13,12029,31050,부천시,경기도
GGB211000036,대진아파트입구,37.4767,126.7733167,2.02E+13,12032,31050,부천시,경기도
GGB211000037,정명고.경기경영고,37.4755667,126.7740167,2.02E+13,12033,31050,부천시,경기도
GGB211000038,정명공원,37.4763,126.77455,2.02E+13,12035,31050,부천시,경기도
GGB211000039,심곡약국,37.47765,126.7748167,2.02E+13,12156,31050,부천시,경기도
GGB211000040,심곡약국,37.4773,126.7750667,2.02E+13,12038,31050,부천시,경기도
GGB211000041,정명공원,37.4762833,126.7746667,2.02E+13,12037,31050,부천시,경기도
GGB211000042,정명고.경기경영고,37.4755167,126.7741,2.02E+13,12034,31050,부천시,경기도
GGB211000043,대진아파트,37.4768167,126.7727833,2.02E+13,12028,31050,부천시,경기도
GGB211000044,정명고교후문,37.4765,126.7713,2.02E+13,12024,31050,부천시,경기도
GGB211000045,전진아파트,37.4735667,126.7707,2.02E+13,12026,31050,부천시,경기도
GGB211000046,송내역남부,37.4869167,126.7536333,2.02E+13,12002,31050,부천시,경기도
GGB211000047,깊은구지,37.4812833,126.7757833,2.02E+13,12041,31050,부천시,경기도
GGB211000048,송내사거리.송일초등학교,37.48355,126.7624,2.02E+13,12008,31050,부천시,경기도
GGB211000049,송내역남부,37.4869667,126.753,2.02E+13,12003,31050,부천시,경기도
GGB211000050,송내역남부,37.48655,126.7529333,2.02E+13,12001,31050,부천시,경기도
GGB211000051,신한일전기.송내청소년센터,37.4827833,126.7638667,2.02E+13,12011,31050,부천시,경기도
GGB211000052,동신아파트,37.4800167,126.7645167,2.02E+13,12015,31050,부천시,경기도
GGB211000053,송내e편한세상.부천고,37.4796833,126.7672667,2.02E+13,12019,31050,부천시,경기도
GGB211000054,성주초교.부천공고,37.4797167,126.76905,2.02E+13,12020,31050,부천시,경기도
GGB211000055,부천남중학교,37.4793,126.7724667,2.02E+13,12031,31050,부천시,경기도
GGB211000056,깊은구지사거리,37.4788833,126.77545,2.02E+13,12039,31050,부천시,경기도
GGB211000057,소림사,37.4784833,126.7781333,2.02E+13,12043,31050,부천시,경기도
GGB211000058,극동아파트.펄벅기념관,37.4782,126.7803,2.02E+13,12048,31050,부천시,경기도
GGB211000059,심곡본주민지원센터.일신교회,37.4794833,126.78145,2.02E+13,12050,31050,부천시,경기도
GGB211000060,부천역남부.부천남초교,37.4820333,126.7819833,2.02E+13,12053,31050,부천시,경기도
GGB211000061,소사초등학교정문,37.4752833,126.7968167,2.02E+13,12089,31050,부천시,경기도
GGB211000062,KCC스위첸아파트.한신아파트,37.4752667,126.7996667,2.02E+13,12097,31050,부천시,경기도
GGB211000063,삼익세라믹아파트.SKVIEW아파트,37.4765333,126.8013833,2.02E+13,12105,31050,부천시,경기도
GGB211000064,조공아파트,37.4789833,126.8041833,2.02E+13,12109,31050,부천시,경기도
GGB211000065,괴안사거리.삼오유치원,37.4792667,126.8074167,2.02E+13,12119,31050,부천시,경기도
GGB211000066,신일해피트리아파트,37.4784667,126.8106,2.02E+13,12133,31050,부천시,경기도
GGB211000067,부안초교.동원주택,37.4791333,126.81295,2.02E+13,12144,31050,부천시,경기도
GGB211000068,양지초교.부안초교,37.48135,126.8143667,2.02E+13,12146,31050,부천시,경기도
GGB211000069,역곡역남부,37.48395,126.8126,2.02E+13,12138,31050,부천시,경기도
GGB211000070,역곡고가입구,37.4868167,126.8172,2.02E+13,12150,31050,부천시,경기도
GGB211000071,유한대학교,37.4878833,126.8198,2.02E+13,12153,31050,부천시,경기도
GGB211000072,유한대학교,37.48765,126.8201,2.02E+13,12154,31050,부천시,경기도
GGB211000073,역곡고가입구,37.4861667,126.81655,2.02E+13,12148,31050,부천시,경기도
GGB211000074,역곡역남부,37.4846833,126.8130667,2.02E+13,12142,31050,부천시,경기도
GGB211000075,양지초교.부안초교,37.48165,126.8143167,2.02E+13,12147,31050,부천시,경기도
GGB211000076,부안초교.동원주택,37.4788667,126.8128167,2.02E+13,12141,31050,부천시,경기도
GGB211000077,신일해피트리아파트,37.4784167,126.8101333,2.02E+13,12132,31050,부천시,경기도
GGB211000078,괴안사거리.삼오유치원,37.4790833,126.80765,2.02E+13,12120,31050,부천시,경기도
GGB211000079,조공아파트,37.4788167,126.8040333,2.02E+13,12108,31050,부천시,경기도
GGB211000080,삼익세라믹아파트.SKVIEW아파트,37.4767167,126.8017167,2.02E+13,12104,31050,부천시,경기도
GGB211000081,한신아파트.KCC스위첸아파트,37.47515,126.79945,2.02E+13,12098,31050,부천시,경기도
GGB211000082,소사초등학교정문,37.47515,126.7965333,2.02E+13,12088,31050,부천시,경기도
GGB211000083,부천역남부.부천남초교,37.4819,126.7821333,2.02E+13,12054,31050,부천시,경기도
GGB211000084,극동아파트.펄벅기념관,37.4781,126.7805667,2.02E+13,12049,31050,부천시,경기도
GGB211000085,소림사,37.4784333,126.77775,2.02E+13,12042,31050,부천시,경기도
GGB211000086,깊은구지사거리,37.4787333,126.7756167,2.02E+13,12040,31050,부천시,경기도
GGB211000087,부천남중학교,37.4792167,126.7724333,2.02E+13,12030,31050,부천시,경기도
GGB211000088,성주초교.부천공고,37.4796,126.7691,2.02E+13,12021,31050,부천시,경기도
GGB211000089,송내e편한세상.부천고,37.47955,126.7671,2.02E+13,12016,31050,부천시,경기도
GGB211000090,동신아파트,37.47995,126.7643833,2.02E+13,12014,31050,부천시,경기도
GGB211000091,래미안어반비스타.신한일전기,37.4815833,126.7638333,2.02E+13,12012,31050,부천시,경기도
GGB211000092,옥길브리즈힐후문,37.46135,126.8201833,2.02E+13,12465,31050,부천시,경기도
GGB211000093,소사고등학교,37.4655167,126.79925,2.02E+13,12094,31050,부천시,경기도
GGB211000094,옥길동마을회관,37.4744667,126.8242167,2.02E+13,12467,31050,부천시,경기도
GGB211000095,송내역남부,37.4864833,126.75365,2.02E+13,12444,31050,부천시,경기도
GGB211000096,중앙병원입구.송내자이아파트,37.4833833,126.7575167,2.02E+13,12006,31050,부천시,경기도
GGB211000097,송내사거리.중동역,37.48385,126.76235,2.02E+13,12009,31050,부천시,경기도
