시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
안양시,평촌영풍,평촌동,130-1,2000-04-26,22,1,230,Y,경기도 안양시 평촌동 130-1,953496.195125857,1932531.93983709,126.97464640610336,37.39071865025892
안양시,푸른마을삼성,호계2동,931,1999-01-23,14,4,231,Y,경기도 안양시 호계2동 931,951501.429978451,1931360.38413722,126.95218929385109,37.38005665655036
안양시,프라자,안양9동,762-2,1987-04-23,15,6,637,Y,경기도 안양시 안양9동 762-2,947979.024056314,1932897.44579198,126.91229603041154,37.393719767967625
안양시,한가람두산,부림동,1586-6,1995-11-28,16,6,436,Y,경기도 안양시 부림동 1586-6,951848.778967057,1933407.94333462,126.95597923183513,37.39853029369269
안양시,한가람삼성,부림동,1586-5,1995-01-28,25,10,708,Y,경기도 안양시 부림동 1586-5,951833.279389431,1933565.88360133,126.95579382809562,37.39995306876149
안양시,한가람세경,부림동,1589,1996-11-25,23,11,1292,Y,경기도 안양시 부림동 1589,951738.117882687,1933169.08192518,126.95474461324199,37.39637157806099
안양시,한가람신라,부림동,1589-1,1992-07-31,23,9,1068,Y,경기도 안양시 부림동 1589-1,951917.688080693,1933249.33542839,126.95676806556386,37.39710427388769
안양시,한가람한양6차,부림동,1586,1995-05-25,23,8,952,Y,경기도 안양시 부림동 1586,951595.777569566,1933503.70785897,126.95311462499865,37.399380272949884
안양시,한남아파트,안양5동,467-24,1982-10-16,4,1,32,N,경기도 안양시 안양5동 467-24,949223.09175938,1932616.87787436,126.92636943251776,37.39125991983706
안양시,한라비발디,박달2동,114,2000-09-27,28,12,1385,Y,경기도 안양시 박달2동 114,947045.652120067,1933963.19773291,126.90167547217932,37.40327286419763
안양시,한림시티빌,안양6동,532-3,2001-03-19,11,1,31,N,경기도 안양시 안양6동 532-3,949820.916472279,1932031.86684492,126.93316250085635,37.38601955269986
안양시,한마음임광1차,호계2동,895,1999-07-15,28,6,644,Y,경기도 안양시 호계2동 895,950892.544580283,1932478.72404739,126.94523772151979,37.39010466547402
