시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
군포시,한솔솔파크,당정동,1005-1,2008-10-31,14,2,80,N,경기도 군포시 당정동 1005-1,951323.720367498,1927515.86020736,126.95043484600467,37.34539487656284
군포시,한솔솔파크,당정동,1006-1,2009-05-13,15,1,60,N,경기도 군포시 당정동 1006-1,951284.761137897,1927575.15393608,126.94999110858238,37.34592727566766
군포시,한솔솔파크,당정동,1002-10,2008-10-31,15,2,84,N,경기도 군포시 당정동 1002-10,951373.988181458,1927636.85303983,126.95099441588027,37.34648807894444
군포시,한솔솔파크,당정동,1000-1,2008-10-31,14,2,72,N,경기도 군포시 당정동 1000-1,951435.097254905,1927558.23442727,126.95168948388628,37.34578265079536
군포시,한솔솔파크,당정동,1003-1,2008-10-31,10,2,49,N,경기도 군포시 당정동 1003-1,951360.7107661,1927547.89147146,126.95085035503864,37.34568552925642
군포시,한양목련아파트,산본동,1088,1994-10-14,25,22,1040,Y,경기도 군포시 산본동 1088,949354.963436816,1930335.05586254,126.92801536199346,37.370700166662
군포시,한양백두아파트,산본동,1119,1994-09-14,25,18,930,Y,경기도 군포시 산본동 1119,948995.622745656,1929657.50263363,126.92400384737623,37.36457340408663
군포시,한양아파트,금정동,713,1989-10-18,6,2,72,N,경기도 군포시 금정동 713,950252.114048131,1929325.16094972,126.93821519616543,37.361646108970426
군포시,현대센트럴아이파크,대야미동,636-1 외 2,2007-09-28,15,12,578,Y,경기도 군포시 대야미동 636-1 외 2,,,,
군포시,화남 6차아파트,금정동,757-5,1985-04-03,5,1,45,N,경기도 군포시 금정동 757-5,950757.674332371,1929268.06418704,126.94392785517817,37.361158446762765
군포시,화남 7차아파트,산본동,1036-1,1985-11-01,6,1,30,N,경기도 군포시 산본동 1036-1,950275.417120548,1929915.77641557,126.9384386667443,37.36697083559787
군포시,화성무궁화아파트,금정,849-1,1992-12-15,26,6,402,Y,경기도 군포시 금정 849-1,,,,
군포시,휴먼시아1단지,부곡동,1137,2010-01-18,15,7,561,N,경기도 군포시 부곡동 1137,950832.995063374,1925037.05510308,126.94505908039905,37.323026309778044
군포시,휴먼시아2단지,부곡동,1126,2010-02-08,15,10,891,N,경기도 군포시 부곡동 1126,950695.228900925,1925126.67003096,126.94349824395081,37.323826752282656
군포시,휴먼시아3단지,부곡동,1098(B2),2010-07-02,15,11,389,Y,경기도 군포시 부곡동 1098(B2),950493.363101785,1925152.85296289,126.94121814087241,37.32405201478496
군포시,휴먼시아4단지,부곡동,1080(C1),2010-04-15,15,12,402,Y,경기도 군포시 부곡동 1080(C1),949886.239859021,1925124.29213461,126.93436776809982,37.323762023555666
군포시,휴먼시아5단지,부곡동,1086(B1),2010-05-18,15,11,415,Y,경기도 군포시 부곡동 1086(B1),949820.377915682,1924916.81901932,126.93363845431962,37.32188840965365
