시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
부천시,행복한마을 금호어울림,상동,550-1,2002-07-13,24,5,422,Y,경기도 부천시 상동 550-1,933644.200318461,1945131.69076162,126.74925935547721,37.50307092882804
부천시,행복한마을 서해그랑블,상동,550-3,2002-05-23,22,8,402,Y,경기도 부천시 상동 550-3,933817.437077627,1945071.70540293,126.75122457903915,37.50254272695448
부천시,행복한마을 한양하이타운로즈빌1차,상동,550-7,2002-09-17,25,7,396,Y,경기도 부천시 상동 550-7,933623.134145614,1945005.1727781,126.74903245589246,37.50192912167377
부천시,현대부러운아파트,소사본동,20486,1984-03-28,4,1,60,N,경기도 부천시 소사본동 20486,,,,
부천시,현대아파트,고강동,367,1988-05-20,5,2,70,N,경기도 부천시 고강동 367,939671.489669156,1947977.22874211,126.81721301286481,37.52913145270406
부천시,현대아파트,괴안동,15,1988-06-27,5,3,149,N,경기도 부천시 괴안동 15,,,,
부천시,현대아파트,송내동,336-5,1984-09-01,5,2,102,N,경기도 부천시 송내동 336-5,934453.831856929,1943257.34766195,126.7585857378419,37.48623548620966
부천시,현대아파트,송내동,450-1,1988-10-29,15,6,717,Y,경기도 부천시 송내동 450-1,935034.753462879,1942419.79554817,126.76523016613129,37.47872772217978
부천시,현대아파트,약대동,12145,1988-06-02,5,4,290,N,경기도 부천시 약대동 12145,,,,
부천시,현대아파트,약대동,169-6,1988-06-02,5,3,130,N,경기도 부천시 약대동 169-6,935792.050412581,1946064.34837108,126.77347656068547,37.51162883886779
부천시,현대아파트,원종동,362-4,1987-02-16,5,1,40,N,경기도 부천시 원종동 362-4,938886.054303012,1947011.84976834,126.8084045183782,37.520378793911554
부천시,현대아파트,원종동,211-1,1987-08-19,5,1,80,N,경기도 부천시 원종동 211-1,938288.320036475,1947451.81522821,126.80160375802824,37.52430438455519
부천시,현대아파트,원종동,211-3,1987-08-31,5,1,30,N,경기도 부천시 원종동 211-3,938321.100106666,1947483.5337246,126.80197204394989,37.524592455108255
부천시,현대아파트,중동,772-2,1984-04-07,5,1,40,N,경기도 부천시 중동 772-2,935301.669125529,1943974.802344,126.7681120925079,37.492761657042706
부천시,현대아파트,중동,813,1985-10-30,5,1,32,N,경기도 부천시 중동 813,935128.949181165,1943430.07751754,126.76620640766623,37.487839964489304
부천시,현진 아파트,역곡동,35827,1986-02-19,5,1,40,N,경기도 부천시 역곡동 35827,,,,
부천시,협성아파트,원종동,201,1987-11-24,5,1,60,N,경기도 부천시 원종동 201,938899.099744651,1947986.37253,126.80847106429974,37.529163003288204
부천시,형진아파트,원종동,360-8,1986-06-19,5,1,165,N,경기도 부천시 원종동 360-8,938863.174664051,1946847.64154422,126.80815928384483,37.518897272485695
부천시,형진아파트,중동,732-1,1987-07-01,5,2,80,N,경기도 부천시 중동 732-1,934811.64480156,1944170.46651547,126.76255186175015,37.494490693689954
부천시,홍익아파트,고강동,409-5,1989-03-07,5,2,80,N,경기도 부천시 고강동 409-5,940257.893260384,1947684.48824174,126.82387321141292,37.5265311668795
부천시,효마을아파트,오정동,559-2,2008-02-04,15,1,50,N,경기도 부천시 오정동 559-2,937001.648246031,1947803.54185984,126.78701323650279,37.52738746979803
부천시,효자아파트,원종동,138-1,1987-02-11,5,2,130,N,경기도 부천시 원종동 138-1,938157.455235574,1947707.90481268,126.80010128720599,37.52660374133236
부천시,효행복마을아파트,오정동,415-4,2013-06-13,10,1,150,Y,경기도 부천시 오정동 415-4,936448.266640092,1948095.34951743,126.78072550979022,37.529979531655215
부천시,흥립약대아파트,약대동,169-38,1984-08-22,5,4,40,N,경기도 부천시 약대동 169-38,935757.286558413,1946169.88474735,126.77307400550144,37.51257760982831
