시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
김포시,초당마을 우남퍼스트빌,장기동,nan,2011-06-15,26,15,1202,Y,경기도 김포시 장기동 nan,927431.670078948955,1960030.09129999997,126.67750263273507,37.63687711700999
김포시,초당마을우미린,장기동,1655,2008-06-12,18,7,402,Y,경기도 김포시 장기동 1655,926481.717893567,1960337.12714617,126.66670590199818,37.639568730173245
김포시,초당마을주공임대,장기동,1598,2003-12-31,15,15,1114,N,경기도 김포시 장기동 1598,926690.673078177,1960620.70249727,126.6690456114751,37.64214115681941
김포시,칠성아파트,사우동,255-1,1985-06-10,4,2,76,N,경기도 김포시 사우동 255-1,930804.249324584,1958107.21305865,126.7159065412642,37.6198072177319
김포시,칠성연립,사우동,255-10,1985-07-09,3,1,20,N,경기도 김포시 사우동 255-10,930792.4805983,1958081.91188238,126.71577559040799,37.6195783012408
김포시,캐슬앤파밀리에시티1단지,고촌읍,1295-47,2020-11-23,16,36,2255,Y,경기도 김포시 고촌읍 1295-47,934362.775943568,1955224.54325671,126.7564855491446,37.59408750265346
김포시,캐슬앤파밀리에시티2단지,고촌읍,939-1,2020-02-24,16,26,1872,Y,경기도 김포시 고촌읍 939-1,,,,
김포시,태산,사우동,222-2,1986-07-08,6,1,40,N,경기도 김포시 사우동 222-2,930714.217382913,1957946.60504845,126.71490165158573,37.6183529330401
김포시,태일포로미,통진읍,43-2번지,2006-11-30,4,11,138,N,경기도 김포시 통진읍 43-2번지,,,,
김포시,테라하우스,장기동,1761,2017-03-28,7,4,87,N,경기도 김포시 장기동 1761,926076.677139511,1960354.34048438,126.6621136679277,37.63969135140093
김포시,통진연립,통진읍,746-3,1984-10-01,3,1,20,N,경기도 김포시 통진읍 746-3,,,,
김포시,푸른마을1,감정동,685686,2001-04-25,15,27,1786,Y,경기도 김포시 감정동 685686,,,,
김포시,푸른마을2,감정동,694,2001-12-27,15,5,206,Y,경기도 김포시 감정동 694,929721.682426804,1957831.4302527,126.70366699550534,37.617239547427836
김포시,풍경마을 롯데캐슬,운양동,1301-1,2014-04-09,29,14,1136,Y,경기도 김포시 운양동 1301-1,927596.389829179,1962142.12428294,126.67915994776432,37.65592484668469
김포시,풍경마을 한라비발디,운양동,1249-1,2013-06-26,19,12,857,Y,경기도 김포시 운양동 1249-1,927816.886493718,1962510.61701276,126.68162303107039,37.65926325615219
김포시,풍경마을반도유보라 2차,운양동,1300-3,2013-11-14,30,13,1498,Y,경기도 김포시 운양동 1300-3,927659.62966129,1961859.24039104,126.67990487255273,37.653380340908825
김포시,풍경마을삼성래미안 2차,운양동,1304-5,2014-06-03,21,22,1711,Y,경기도 김포시 운양동 1304-5,927170.841432343,1961776.75371585,126.67437242451089,37.6525982792671
김포시,풍년건영,사우동,1474,2001-08-31,19,4,226,Y,경기도 김포시 사우동 1474,931706.534366321,1958591.64768196,126.72608468495639,37.6242407527278
김포시,풍년대우,사우동,1475,2002-12-27,19,2,138,N,경기도 김포시 사우동 1475,931445.525624376,1958467.98785585,126.7231387290946,37.623106814455376
김포시,풍년동양신명,사우동,912,1999-04-12,20,4,384,Y,경기도 김포시 사우동 912,931266.875991818,1958188.46445949,126.72114072215358,37.620574223956886
김포시,풍년마을대림,북변동,808,1999-04-15,20,4,468,Y,경기도 김포시 북변동 808,930847.34614768,1958476.9894982,126.71635986922075,37.623143121886635
김포시,풍년마을동남,북변동,816,1998-03-04,20,4,292,Y,경기도 김포시 북변동 816,931164.92552336,1958482.52837619,126.71995786092376,37.62321688629471
김포시,풍년삼보,사우동,856,1998-11-18,20,3,308,Y,경기도 김포시 사우동 856,931525.025738962,1958622.47064576,126.72402507748026,37.624505041096825
김포시,풍년삼성,북변동,806,2000-11-28,20,5,450,Y,경기도 김포시 북변동 806,930753.025042679,1958534.35907979,126.7152856758259,37.62365306976479
김포시,풍년신안서광,북변동,802,1999-07-03,20,8,624,Y,경기도 김포시 북변동 802,930603.170995349,1958837.48974637,126.71355887566529,37.62637376748581
김포시,풍년신일,북변동,812,1999-04-29,20,5,396,Y,경기도 김포시 북변동 812,930984.88231081,1958436.99720216,126.71792207650289,37.622793025814396
김포시,풍년영풍,북변동,832,1999-05-03,20,5,288,Y,경기도 김포시 북변동 832,931305.440323817,1958600.17716971,126.721538988272,37.62428772802625
김포시,풍년진흥흥화,사우동,857,1998-11-27,15,11,740,Y,경기도 김포시 사우동 857,931619.449504678,1958550.4171267,126.72510176204207,37.62386267963878
김포시,풍년청구한라,북변동,815,1998-12-17,15,15,900,Y,경기도 김포시 북변동 815,931084.592374465,1958355.01761007,126.71905962212304,37.62206165650414
김포시,풍년현대,사우동,911,1998-11-23,15,5,500,Y,경기도 김포시 사우동 911,931376.683910376,1958157.64970899,126.72238781400567,37.62030470751644
김포시,풍무길훈1차,풍무동,1,1993-05-03,15,4,496,Y,경기도 김포시 풍무동 1,931121.047633845,1957371.40570495,126.71956536253032,37.613199441609396
김포시,풍무푸르지오,풍무동,354-1,2016-06-24,35,25,2712,Y,경기도 김포시 풍무동 354-1,932229.822300951,1956722.60108127,126.7321874384699,37.607434381239884
김포시,풍무푸르지오2차,풍무동,289,2018-06-22,35,22,2467,Y,경기도 김포시 풍무동 289,931928.084313453,1956968.39647231,126.72874625962146,37.60962736665507
김포시,풍무한화 유로메트로1단지,풍무동,770,2014-05-23,23,14,965,Y,경기도 김포시 풍무동 770,931503.612542651,1956159.95168378,126.7240131038018,37.60230958894369
