시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
안성시,송정아파트,공도읍 양기리,567,2001-12-18,20,11,860,Y,경기도 안성시 공도읍 양기리 567,973363.080746803,1889596.94948194,127.20061105605224,37.00448658941037
안성시,수창해뜨레,공도읍 진사리,742,2019-05-03,19,3,213,N,경기도 안성시 공도읍 진사리 742,967788.823733692,1887814.56023869,127.13803570430676,36.98824511183592
안성시,승두연립,공도읍 승두리,85,1986-05-15,3,1,36,N,경기도 안성시 공도읍 승두리 85,970579.25018526,1888607.67442026,127.16936091579082,36.995485941411964
안성시,시티프라디움,옥산동,560,2018-05-02,26,8,688,Y,경기도 안성시 옥산동 560,978258.30359245,1889906.10214241,127.25562209073027,37.00739942512934
안성시,신라아파트,대덕면 내리,675,1999-01-26,15,1,590,Y,경기도 안성시 대덕면 내리 675,975530.64120564,1889465.97255912,127.22497760581504,37.00336487232539
안성시,신안연립,신건지동,8,1983-09-02,3,4,96,N,경기도 안성시 신건지동 8,977945.430254139,1890640.62214136,127.25208390205191,37.014013337129214
안성시,신원아침도시,석정동,355,2009-11-27,20,8,614,Y,경기도 안성시 석정동 355,978610.376608771,1890068.28190168,127.25957477524294,37.00886945019547
안성시,쌍용스윗닷홈아파트,공도읍 진사리,644,2005-05-19,20,12,776,Y,경기도 안성시 공도읍 진사리 644,968341.973458363,1888237.65582907,127.14423370087873,36.99207779971335
안성시,쌍용아파트,당왕동,536,1993-10-14,15,5,498,Y,경기도 안성시 당왕동 536,979050.392834721,1890784.88253296,127.2645007098174,37.015339044053825
안성시,아양LH1단지,아양동,416,2016-11-24,20,3,540,N,경기도 안성시 아양동 416,978595.758622359,1889751.68696073,127.25941946044823,37.0060152232034
안성시,아양LH2단지,석정동,368,2021-10-21,25,5,644,Y,경기도 안성시 석정동 368,978123.596425266,1890256.60684012,127.25409780931547,37.01055586399876
안성시,아양LH5단지,아양동,415,2020-08-07,23,2,447,N,경기도 안성시 아양동 415,978501.724714181,1889760.36053921,127.25836229415069,37.0060912627739
안성시,아양LH6단지,아양동,414,2020-08-07,25,2,699,N,경기도 안성시 아양동 414,978423.705321573,1889708.58100961,127.25748685656646,37.005622715980095
안성시,아양주공1차,아양동,300,1991-09-14,6,17,936,Y,경기도 안성시 아양동 300,978909.86258504,1889839.66596828,127.26294745273346,37.00681539963203
안성시,아양주공2차,아양동,384,1995-10-26,15,5,712,Y,경기도 안성시 아양동 384,978750.510876747,1889938.68318722,127.26115356556413,37.00770438378212
안성시,안성공단연립,신건지동,123,1993-07-16,4,2,120,N,경기도 안성시 신건지동 123,977184.68776265,1891224.78426857,127.24351475158346,37.01926098660895
안성시,안성공도금호어울림1단지,공도읍 만정리,785-6,2007-10-05,21,6,474,Y,경기도 안성시 공도읍 만정리 785-6,970940.771205011,1889704.14406402,127.17338146070834,37.00538107539251
안성시,안성공도금호어울림2단지,공도읍 만정리,777-1,2007-12-07,24,5,254,Y,경기도 안성시 공도읍 만정리 777-1,970730.014715843,1889979.56827629,127.17100194599215,37.0078572815908
안성시,안성공도금호어울림3단지,공도읍 만정리,786-1,2008-01-31,25,6,344,Y,경기도 안성시 공도읍 만정리 786-1,970753.138312851,1889454.02580102,127.1712822524105,37.00312061860825
안성시,안성동남타운,금석동,81,1998-10-20,18,2,499,Y,경기도 안성시 금석동 81,979267.291492016,1892410.00378287,127.26689414561562,37.02999322084204
안성시,안성신소현코아루,신소현동,175,2006-12-01,20,12,829,Y,경기도 안성시 신소현동 175,978321.335321547,1890984.51065028,127.25629952875255,37.01712201118093
안성시,안성중리1차 동광아파트,중리동,616,2007-09-19,15,14,930,Y,경기도 안성시 중리동 616,979220.339888398,1886800.91281237,127.26652093112942,36.97942988760627
안성시,안성중리2차 동광아파트,중리동,618,2009-04-15,15,12,576,N,경기도 안성시 중리동 618,979204.83098127,1887042.45808757,127.26634001737733,36.98160692671164
안성시,안성푸르지오,가사동,175,2017-12-21,23,10,759,Y,경기도 안성시 가사동 175,981283.580549217,1890366.81913767,127.28961470503154,37.01161763338027
안성시,안성필드림,신건지동,141-1,2007-12-13,4,1,62,N,경기도 안성시 신건지동 141-1,977911.150532193,1890718.29987717,127.25169628784798,37.01471274377255
안성시,안성하우스디 NHF,안성아양택지개발지구,B-6블럭,2019-04-25,25,4,443,N,경기도 안성시 안성아양택지개발지구 B-6블럭,,,,
안성시,양지리치타운,보개면 기좌리,359-1,2003-08-29,13,5,232,Y,경기도 안성시 보개면 기좌리 359-1,980887.354995993,1893060.48646372,127.28509250240441,37.03589126108682
안성시,엘리시아,석정동,47150,2019-07-05,14,1,192,Y,경기도 안성시 석정동 47150,,,,
안성시,영림주택,석정동,117-3,1985-12-02,3,2,30,N,경기도 안성시 석정동 117-3,978854.861474777,1890607.05616781,127.26230770695935,37.01373167668301
안성시,옥산주공아파트,옥산동,10,1988-04-21,5,11,440,Y,경기도 안성시 옥산동 10,977972.533499172,1890461.44064259,127.25239380789459,37.012398772850474
안성시,우남퍼스트빌,석정동,343,2007-11-29,20,8,486,Y,경기도 안성시 석정동 343,978608.822825074,1890326.02944967,127.25954999168391,37.01119283752966
안성시,우림루미아트,공도읍 진사리,643,2004-07-12,20,5,550,Y,경기도 안성시 공도읍 진사리 643,968219.315058211,1888262.73027905,127.14285425881921,36.99229968843899
안성시,우림아파트,공도읍 진사리,20-14,1997-12-10,20,9,940,Y,경기도 안성시 공도읍 진사리 20-14,967979.690529226,1888188.25477779,127.14016461138898,36.9916202143958
